id,offer,price,ts
1873,268,5752.00,2025-09-07 12:01:27
1874,268,5637.06,2025-09-08 12:01:27
1875,268,5604.06,2025-09-09 12:01:27
1876,268,5436.32,2025-09-10 12:01:27
1877,269,5756.67,2025-09-04 12:01:27
1878,269,5826.54,2025-09-05 12:01:27
1879,269,5907.91,2025-09-06 12:01:27
1880,269,6017.10,2025-09-07 12:01:27
1881,269,5886.47,2025-09-08 12:01:27
1882,269,5759.90,2025-09-09 12:01:27
1883,269,5637.86,2025-09-10 12:01:27
1884,270,6323.15,2025-09-04 12:01:27
1885,270,6392.45,2025-09-05 12:01:27
1886,270,6322.28,2025-09-06 12:01:27
1887,270,6291.27,2025-09-07 12:01:27
1888,270,6250.07,2025-09-08 12:01:27
1889,270,6281.64,2025-09-09 12:01:27
1890,270,6195.67,2025-09-10 12:01:27
1891,271,5636.70,2025-09-04 12:01:27
1892,271,5569.31,2025-09-05 12:01:27
1893,271,5677.66,2025-09-06 12:01:27
1894,271,5560.25,2025-09-07 12:01:27
1895,271,5634.92,2025-09-08 12:01:27
1896,271,5568.72,2025-09-09 12:01:27
1897,271,5590.87,2025-09-10 12:01:27
1898,272,5347.02,2025-09-04 12:01:27
1899,272,5229.92,2025-09-05 12:01:27
1900,272,5292.89,2025-09-06 12:01:27
1901,272,5330.56,2025-09-07 12:01:27
1902,272,5205.04,2025-09-08 12:01:27
1903,272,5217.33,2025-09-09 12:01:27
1904,272,5071.40,2025-09-10 12:01:27
1905,273,6442.02,2025-09-04 12:01:27
1906,273,6324.52,2025-09-05 12:01:27
1907,273,6364.36,2025-09-06 12:01:27
1908,273,6321.86,2025-09-07 12:01:27
1909,273,6280.30,2025-09-08 12:01:27
1910,273,6194.47,2025-09-09 12:01:27
1911,273,6121.12,2025-09-10 12:01:27
1912,274,6339.31,2025-09-04 12:01:27
1913,274,6436.92,2025-09-05 12:01:27
1914,274,6251.25,2025-09-06 12:01:27
1915,274,6203.63,2025-09-07 12:01:27
1916,274,6299.85,2025-09-08 12:01:27
1917,274,6330.24,2025-09-09 12:01:27
1918,274,6459.41,2025-09-10 12:01:27
1919,275,6177.87,2025-09-04 12:01:27
1920,275,6280.41,2025-09-05 12:01:27
1921,275,6163.05,2025-09-06 12:01:27
1922,275,5996.59,2025-09-07 12:01:27
1923,275,5867.37,2025-09-08 12:01:27
1924,275,5777.85,2025-09-09 12:01:27
1925,275,5866.97,2025-09-10 12:01:27
1926,276,6452.35,2025-09-04 12:01:27
1927,276,6575.20,2025-09-05 12:01:27
1928,276,6448.56,2025-09-06 12:01:27
1929,276,6565.43,2025-09-07 12:01:27
1930,276,6477.53,2025-09-08 12:01:27
1931,276,6596.06,2025-09-09 12:01:27
1932,276,6724.86,2025-09-10 12:01:27
1933,277,3508.31,2025-09-04 12:01:27
1934,277,3482.81,2025-09-05 12:01:27
1935,277,3502.68,2025-09-06 12:01:27
1936,277,3546.67,2025-09-07 12:01:27
1937,277,3533.72,2025-09-08 12:01:27
1938,277,3638.45,2025-09-09 12:01:27
1939,277,3551.47,2025-09-10 12:01:27
1940,278,3911.00,2025-09-04 12:01:27
1941,278,4011.56,2025-09-05 12:01:27
1942,278,3947.70,2025-09-06 12:01:27
1943,278,3972.03,2025-09-07 12:01:27
1944,278,3997.83,2025-09-08 12:01:27
1945,278,4091.70,2025-09-09 12:01:27
1946,278,4008.64,2025-09-10 12:01:27
1947,279,3579.15,2025-09-04 12:01:27
1948,279,3597.64,2025-09-05 12:01:27
1949,279,3697.77,2025-09-06 12:01:27
1950,279,3690.45,2025-09-07 12:01:27
1951,279,3609.10,2025-09-08 12:01:27
1952,279,3675.44,2025-09-09 12:01:27
1953,279,3617.25,2025-09-10 12:01:27
1954,280,1894.42,2025-09-04 12:01:27
1955,280,1873.74,2025-09-05 12:01:27
1956,280,1837.85,2025-09-06 12:01:27
1957,280,1829.94,2025-09-07 12:01:27
1958,280,1778.38,2025-09-08 12:01:27
1959,280,1757.26,2025-09-09 12:01:27
1960,280,1764.37,2025-09-10 12:01:27
1961,281,1769.82,2025-09-04 12:01:27
1962,281,1724.25,2025-09-05 12:01:27
1963,281,1732.76,2025-09-06 12:01:27
1964,281,1710.54,2025-09-07 12:01:27
1965,281,1711.04,2025-09-08 12:01:27
1966,281,1687.61,2025-09-09 12:01:27
1967,281,1731.39,2025-09-10 12:01:27
1968,282,2020.55,2025-09-04 12:01:27
1969,282,1975.63,2025-09-05 12:01:27
1970,282,2022.94,2025-09-06 12:01:27
1971,282,2013.16,2025-09-07 12:01:27
1972,282,2041.96,2025-09-08 12:01:27
1973,282,2034.60,2025-09-09 12:01:27
1974,282,2062.80,2025-09-10 12:01:27
1975,283,3004.90,2025-09-04 12:01:27
1976,283,2946.70,2025-09-05 12:01:27
1977,283,2974.29,2025-09-06 12:01:27
1978,283,2998.39,2025-09-07 12:01:27
1979,283,3084.74,2025-09-08 12:01:27
1980,283,3133.31,2025-09-09 12:01:27
1981,283,3060.99,2025-09-10 12:01:27
1982,284,2792.69,2025-09-04 12:01:27
1983,284,2815.07,2025-09-05 12:01:27
1984,284,2777.46,2025-09-06 12:01:27
1985,284,2821.73,2025-09-07 12:01:27
1986,284,2826.28,2025-09-08 12:01:27
1987,284,2791.43,2025-09-09 12:01:27
1988,284,2869.62,2025-09-10 12:01:27
1989,285,2941.18,2025-09-04 12:01:27
1990,285,2998.12,2025-09-05 12:01:27
1991,285,3066.45,2025-09-06 12:01:27
1992,285,3081.06,2025-09-07 12:01:27
1993,285,3166.89,2025-09-08 12:01:27
1994,285,3161.34,2025-09-09 12:01:27
1995,285,3161.76,2025-09-10 12:01:27
1996,286,7446.80,2025-09-04 12:01:27
1997,286,7228.71,2025-09-05 12:01:27
1998,286,7409.00,2025-09-06 12:01:27
1999,286,7586.22,2025-09-07 12:01:27
2000,286,7515.12,2025-09-08 12:01:27
2001,286,7466.32,2025-09-09 12:01:27
2002,286,7262.27,2025-09-10 12:01:27
2003,287,6682.46,2025-09-04 12:01:27
2004,287,6640.20,2025-09-05 12:01:27
2005,287,6606.17,2025-09-06 12:01:27
2006,287,6695.76,2025-09-07 12:01:27
2007,287,6740.76,2025-09-08 12:01:27
2008,287,6736.57,2025-09-09 12:01:27
2009,287,6804.38,2025-09-10 12:01:27
2010,288,6651.75,2025-09-04 12:01:27
2011,288,6547.98,2025-09-05 12:01:27
2012,288,6564.32,2025-09-06 12:01:27
2013,288,6574.92,2025-09-07 12:01:27
2014,288,6710.94,2025-09-08 12:01:27
2015,288,6514.25,2025-09-09 12:01:27
2016,288,6463.34,2025-09-10 12:01:27
2017,289,6566.28,2025-09-04 12:01:27
2018,289,6747.66,2025-09-05 12:01:27
2019,289,6658.86,2025-09-06 12:01:27
2020,289,6527.35,2025-09-07 12:01:27
2021,289,6438.27,2025-09-08 12:01:27
2022,289,6588.38,2025-09-09 12:01:27
2023,289,6703.98,2025-09-10 12:01:27
2024,290,6712.77,2025-09-04 12:01:27
2025,290,6885.47,2025-09-05 12:01:27
2026,290,7054.78,2025-09-06 12:01:27
2027,290,7261.57,2025-09-07 12:01:27
2028,290,7084.91,2025-09-08 12:01:27
2029,290,7035.64,2025-09-09 12:01:27
2030,290,7033.67,2025-09-10 12:01:27
2031,291,6304.08,2025-09-04 12:01:27
2032,291,6145.93,2025-09-05 12:01:27
2033,291,6285.14,2025-09-06 12:01:27
2034,291,6312.28,2025-09-07 12:01:27
2035,291,6342.31,2025-09-08 12:01:27
2036,291,6406.32,2025-09-09 12:01:27
2037,291,6310.52,2025-09-10 12:01:27
2038,292,8452.03,2025-09-04 12:01:27
2039,292,8512.71,2025-09-05 12:01:27
2040,292,8541.55,2025-09-06 12:01:27
2041,292,8544.06,2025-09-07 12:01:27
2042,292,8622.76,2025-09-08 12:01:27
2043,292,8810.96,2025-09-09 12:01:27
2044,292,8930.49,2025-09-10 12:01:27
2045,293,8752.25,2025-09-04 12:01:27
2046,293,8737.56,2025-09-05 12:01:27
2047,293,8997.65,2025-09-06 12:01:27
2048,293,9122.08,2025-09-07 12:01:27
2049,293,9045.47,2025-09-08 12:01:27
2050,293,9058.33,2025-09-09 12:01:27
2051,293,8826.03,2025-09-10 12:01:27
2052,294,8296.67,2025-09-04 12:01:27
2053,294,8490.89,2025-09-05 12:01:27
2054,294,8320.74,2025-09-06 12:01:27
2055,294,8329.66,2025-09-07 12:01:27
2056,294,8131.58,2025-09-08 12:01:27
2057,294,8234.93,2025-09-09 12:01:27
2058,294,8068.78,2025-09-10 12:01:27
2059,295,4308.37,2025-09-04 12:01:27
2060,295,4334.72,2025-09-05 12:01:27
2061,295,4370.38,2025-09-06 12:01:27
2062,295,4267.99,2025-09-07 12:01:27
2063,295,4206.15,2025-09-08 12:01:27
2064,295,4246.53,2025-09-09 12:01:27
2065,295,4133.18,2025-09-10 12:01:27
2066,296,5184.26,2025-09-04 12:01:27
2067,296,5231.04,2025-09-05 12:01:27
2068,296,5173.82,2025-09-06 12:01:27
2069,296,5240.97,2025-09-07 12:01:27
2070,296,5312.94,2025-09-08 12:01:27
2071,296,5305.39,2025-09-09 12:01:27
2072,296,5236.41,2025-09-10 12:01:27
2073,297,4554.00,2025-09-04 12:01:27
2074,297,4633.79,2025-09-05 12:01:27
2075,297,4680.32,2025-09-06 12:01:27
2076,297,4686.25,2025-09-07 12:01:27
2077,297,4818.64,2025-09-08 12:01:27
2078,297,4931.92,2025-09-09 12:01:27
2079,297,4839.13,2025-09-10 12:01:27
2080,298,5042.06,2025-09-04 12:01:27
2081,298,4989.41,2025-09-05 12:01:27
2082,298,4890.40,2025-09-06 12:01:27
2083,298,4938.99,2025-09-07 12:01:27
2084,298,5021.77,2025-09-08 12:01:27
2085,298,4966.51,2025-09-09 12:01:27
2086,298,4961.07,2025-09-10 12:01:27
2087,299,4818.72,2025-09-04 12:01:27
2088,299,4833.43,2025-09-05 12:01:27
2089,299,4874.71,2025-09-06 12:01:27
2090,299,4730.59,2025-09-07 12:01:27
2091,299,4693.47,2025-09-08 12:01:27
2092,299,4713.51,2025-09-09 12:01:27
2093,299,4668.25,2025-09-10 12:01:27
2094,300,4890.29,2025-09-04 12:01:27
2095,300,5000.17,2025-09-05 12:01:27
2096,300,4953.68,2025-09-06 12:01:27
2097,300,4982.64,2025-09-07 12:01:27
2098,300,4973.10,2025-09-08 12:01:27
2099,300,4906.73,2025-09-09 12:01:27
2100,300,4846.37,2025-09-10 12:01:27
2101,301,6390.75,2025-09-04 12:01:27
2102,301,6471.22,2025-09-05 12:01:27
2103,301,6616.63,2025-09-06 12:01:27
2104,301,6689.29,2025-09-07 12:01:27
2105,301,6496.62,2025-09-08 12:01:27
2106,301,6433.37,2025-09-09 12:01:27
2107,301,6248.11,2025-09-10 12:01:27
2108,302,6807.78,2025-09-04 12:01:27
2109,302,6784.04,2025-09-05 12:01:27
2110,302,6811.75,2025-09-06 12:01:27
2111,302,6841.99,2025-09-07 12:01:27
2112,302,6769.32,2025-09-08 12:01:27
2113,302,6718.91,2025-09-09 12:01:27
2114,302,6753.93,2025-09-10 12:01:27
2115,303,6472.67,2025-09-04 12:01:27
2116,303,6420.22,2025-09-05 12:01:27
2117,303,6548.03,2025-09-06 12:01:27
2118,303,6653.92,2025-09-07 12:01:27
2119,303,6831.95,2025-09-08 12:01:27
2120,303,6861.74,2025-09-09 12:01:27
2121,303,7030.58,2025-09-10 12:01:27
2122,304,6941.58,2025-09-04 12:01:27
2123,304,7010.40,2025-09-05 12:01:27
2124,304,7006.48,2025-09-06 12:01:27
2125,304,7137.80,2025-09-07 12:01:27
2126,304,7038.11,2025-09-08 12:01:27
2127,304,6978.22,2025-09-09 12:01:27
2128,304,7029.52,2025-09-10 12:01:27
2129,305,6480.82,2025-09-04 12:01:27
2130,305,6375.94,2025-09-05 12:01:27
2131,305,6293.87,2025-09-06 12:01:27
2132,305,6385.46,2025-09-07 12:01:27
2133,305,6428.28,2025-09-08 12:01:27
2134,305,6336.79,2025-09-09 12:01:27
2135,305,6345.74,2025-09-10 12:01:27
2136,306,6579.24,2025-09-04 12:01:27
2137,306,6676.92,2025-09-05 12:01:27
2138,306,6831.79,2025-09-06 12:01:27
2139,306,6681.34,2025-09-07 12:01:27
2140,306,6544.56,2025-09-08 12:01:27
2141,306,6551.21,2025-09-09 12:01:27
2142,306,6510.71,2025-09-10 12:01:27
2143,307,6855.76,2025-09-04 12:01:27
2144,307,6904.22,2025-09-05 12:01:27
2145,307,7111.31,2025-09-06 12:01:27
2146,307,7205.81,2025-09-07 12:01:27
2147,307,7352.59,2025-09-08 12:01:27
2148,307,7286.99,2025-09-09 12:01:27
2149,307,7378.68,2025-09-10 12:01:27
2150,308,6899.84,2025-09-04 12:01:27
2151,308,6764.98,2025-09-05 12:01:27
2152,308,6751.31,2025-09-06 12:01:27
2153,308,6847.26,2025-09-07 12:01:27
2154,308,7000.32,2025-09-08 12:01:27
2155,308,7151.87,2025-09-09 12:01:27
2156,308,7283.41,2025-09-10 12:01:27
2157,309,6618.91,2025-09-04 12:01:27
2158,309,6601.43,2025-09-05 12:01:27
2159,309,6490.75,2025-09-06 12:01:27
2160,309,6337.65,2025-09-07 12:01:27
2161,309,6314.36,2025-09-08 12:01:27
2162,309,6307.79,2025-09-09 12:01:27
2163,309,6436.74,2025-09-10 12:01:27
2164,310,7081.72,2025-09-04 12:01:27
2165,310,6998.67,2025-09-05 12:01:27
2166,310,6990.76,2025-09-06 12:01:27
2167,310,6961.74,2025-09-07 12:01:27
2168,310,6803.56,2025-09-08 12:01:27
2169,310,6713.03,2025-09-09 12:01:27
2170,310,6547.41,2025-09-10 12:01:27
2171,311,7269.89,2025-09-04 12:01:27
2172,311,7426.88,2025-09-05 12:01:27
2173,311,7636.76,2025-09-06 12:01:27
2174,311,7852.88,2025-09-07 12:01:27
2175,311,8002.05,2025-09-08 12:01:27
2176,311,7888.35,2025-09-09 12:01:27
2177,311,8040.29,2025-09-10 12:01:27
2178,312,7329.26,2025-09-04 12:01:27
2179,312,7174.78,2025-09-05 12:01:27
2180,312,7191.37,2025-09-06 12:01:27
2181,312,7359.29,2025-09-07 12:01:27
2182,312,7563.02,2025-09-08 12:01:27
2183,312,7477.48,2025-09-09 12:01:27
2184,312,7643.41,2025-09-10 12:01:27
2185,313,7305.34,2025-09-04 12:01:27
2186,313,7214.69,2025-09-05 12:01:27
2187,313,7384.14,2025-09-06 12:01:27
2188,313,7493.54,2025-09-07 12:01:27
2189,313,7568.28,2025-09-08 12:01:27
2190,313,7493.21,2025-09-09 12:01:27
2191,313,7600.18,2025-09-10 12:01:27
2192,314,7888.25,2025-09-04 12:01:27
2193,314,7692.29,2025-09-05 12:01:27
2194,314,7498.78,2025-09-06 12:01:27
2195,314,7333.76,2025-09-07 12:01:27
2196,314,7119.99,2025-09-08 12:01:27
2197,314,7135.22,2025-09-09 12:01:27
2198,314,6937.22,2025-09-10 12:01:27
2199,315,7508.00,2025-09-04 12:01:27
2200,315,7504.02,2025-09-05 12:01:27
2201,315,7444.85,2025-09-06 12:01:27
2202,315,7437.06,2025-09-07 12:01:27
2203,315,7638.64,2025-09-08 12:01:27
2204,315,7863.47,2025-09-09 12:01:27
2205,315,7918.58,2025-09-10 12:01:27
2206,316,2867.78,2025-09-04 12:01:27
2207,316,2850.68,2025-09-05 12:01:27
2208,316,2885.13,2025-09-06 12:01:27
2209,316,2956.12,2025-09-07 12:01:27
2210,316,2881.05,2025-09-08 12:01:27
2211,316,2868.50,2025-09-09 12:01:27
2212,316,2893.15,2025-09-10 12:01:27
2213,317,2667.55,2025-09-04 12:01:27
2214,317,2698.42,2025-09-05 12:01:27
2215,317,2656.20,2025-09-06 12:01:27
2216,317,2645.28,2025-09-07 12:01:27
2217,317,2631.58,2025-09-08 12:01:27
2218,317,2671.85,2025-09-09 12:01:27
2219,317,2748.97,2025-09-10 12:01:27
2220,318,2613.69,2025-09-04 12:01:27
2221,318,2620.45,2025-09-05 12:01:27
2222,318,2662.65,2025-09-06 12:01:27
2223,318,2587.00,2025-09-07 12:01:27
2224,318,2663.76,2025-09-08 12:01:27
2225,318,2621.12,2025-09-09 12:01:27
2226,318,2635.66,2025-09-10 12:01:27
2227,319,1845.39,2025-09-04 12:01:27
2228,319,1866.54,2025-09-05 12:01:27
2229,319,1812.41,2025-09-06 12:01:27
2230,319,1767.00,2025-09-07 12:01:27
2231,319,1746.17,2025-09-08 12:01:27
2232,319,1781.49,2025-09-09 12:01:27
2233,319,1816.87,2025-09-10 12:01:27
2234,320,1862.41,2025-09-04 12:01:27
2235,320,1841.30,2025-09-05 12:01:27
2236,320,1804.28,2025-09-06 12:01:27
2237,320,1758.19,2025-09-07 12:01:27
2238,320,1731.99,2025-09-08 12:01:27
2239,320,1683.92,2025-09-09 12:01:27
2240,320,1710.22,2025-09-10 12:01:27
2241,321,1732.89,2025-09-04 12:01:27
2242,321,1780.60,2025-09-05 12:01:27
2243,321,1808.36,2025-09-06 12:01:27
2244,321,1837.13,2025-09-07 12:01:27
2245,321,1871.85,2025-09-08 12:01:27
2246,321,1917.41,2025-09-09 12:01:27
2247,321,1904.94,2025-09-10 12:01:27
2248,322,1641.15,2025-09-04 12:01:27
2249,322,1679.19,2025-09-05 12:01:27
2250,322,1657.22,2025-09-06 12:01:27
2251,322,1619.39,2025-09-07 12:01:27
2252,322,1589.18,2025-09-08 12:01:27
2253,322,1604.70,2025-09-09 12:01:27
2254,322,1562.48,2025-09-10 12:01:27
2255,323,1669.10,2025-09-04 12:01:27
2256,323,1653.44,2025-09-05 12:01:27
2257,323,1685.66,2025-09-06 12:01:27
2258,323,1702.73,2025-09-07 12:01:27
2259,323,1687.75,2025-09-08 12:01:27
2260,323,1709.86,2025-09-09 12:01:27
2261,323,1753.24,2025-09-10 12:01:27
2262,324,1621.98,2025-09-04 12:01:27
2263,324,1595.63,2025-09-05 12:01:27
2264,324,1588.76,2025-09-06 12:01:27
2265,324,1594.83,2025-09-07 12:01:27
2266,324,1556.77,2025-09-08 12:01:27
2267,324,1578.88,2025-09-09 12:01:27
2268,324,1536.12,2025-09-10 12:01:27
2269,325,9123.60,2025-09-04 12:01:27
2270,325,9355.35,2025-09-05 12:01:27
2271,325,9267.59,2025-09-06 12:01:27
2272,325,9304.34,2025-09-07 12:01:27
2273,325,9263.71,2025-09-08 12:01:27
2274,325,9525.70,2025-09-09 12:01:27
2275,325,9508.17,2025-09-10 12:01:27
2276,326,8630.17,2025-09-04 12:01:27
2277,326,8453.28,2025-09-05 12:01:27
2278,326,8318.08,2025-09-06 12:01:27
2279,326,8290.45,2025-09-07 12:01:27
2280,326,8426.84,2025-09-08 12:01:27
2281,326,8175.36,2025-09-09 12:01:27
2282,326,7984.55,2025-09-10 12:01:27
2283,327,9363.84,2025-09-04 12:01:27
2284,327,9591.36,2025-09-05 12:01:27
2285,327,9399.33,2025-09-06 12:01:27
2286,327,9421.89,2025-09-07 12:01:27
2287,327,9280.15,2025-09-08 12:01:27
2288,327,9411.24,2025-09-09 12:01:27
2289,327,9621.95,2025-09-10 12:01:27
2290,328,6870.76,2025-09-04 12:01:27
2291,328,6734.59,2025-09-05 12:01:27
2292,328,6554.13,2025-09-06 12:01:27
2293,328,6697.89,2025-09-07 12:01:27
2294,328,6764.11,2025-09-08 12:01:27
2295,328,6896.22,2025-09-09 12:01:27
2296,328,6790.51,2025-09-10 12:01:27
2297,329,7478.28,2025-09-04 12:01:27
2298,329,7283.56,2025-09-05 12:01:27
2299,329,7290.77,2025-09-06 12:01:27
2300,329,7266.00,2025-09-07 12:01:27
2301,329,7118.74,2025-09-08 12:01:27
2302,329,6933.68,2025-09-09 12:01:27
2303,329,6806.78,2025-09-10 12:01:27
2304,330,7519.54,2025-09-04 12:01:27
2305,330,7445.75,2025-09-05 12:01:27
2306,330,7484.78,2025-09-06 12:01:27
2307,330,7405.96,2025-09-07 12:01:27
2308,330,7249.21,2025-09-08 12:01:27
2309,330,7099.24,2025-09-09 12:01:27
2310,330,7058.81,2025-09-10 12:01:27
2311,331,4479.52,2025-09-04 12:01:27
2312,331,4540.98,2025-09-05 12:01:27
2313,331,4551.95,2025-09-06 12:01:27
2314,331,4437.91,2025-09-07 12:01:27
2315,331,4504.90,2025-09-08 12:01:27
2316,331,4381.69,2025-09-09 12:01:27
2317,331,4425.85,2025-09-10 12:01:27
2318,332,4615.93,2025-09-04 12:01:27
2319,332,4516.46,2025-09-05 12:01:27
2320,332,4650.23,2025-09-06 12:01:27
2321,332,4656.52,2025-09-07 12:01:27
2322,332,4745.88,2025-09-08 12:01:27
2323,332,4671.33,2025-09-09 12:01:27
2324,332,4599.63,2025-09-10 12:01:27
2325,333,4726.59,2025-09-04 12:01:27
2326,333,4772.28,2025-09-05 12:01:27
2327,333,4878.70,2025-09-06 12:01:27
2328,333,4942.30,2025-09-07 12:01:27
2329,333,5069.36,2025-09-08 12:01:27
2330,333,5021.29,2025-09-09 12:01:27
2331,333,5158.98,2025-09-10 12:01:27
2332,334,3662.70,2025-09-04 12:01:27
2333,334,3709.95,2025-09-05 12:01:27
2334,334,3714.64,2025-09-06 12:01:27
2335,334,3633.92,2025-09-07 12:01:27
2336,334,3569.43,2025-09-08 12:01:27
2337,334,3578.56,2025-09-09 12:01:27
2338,334,3631.40,2025-09-10 12:01:27
2339,335,3524.66,2025-09-04 12:01:27
2340,335,3451.87,2025-09-05 12:01:27
2341,335,3365.75,2025-09-06 12:01:27
2342,335,3443.84,2025-09-07 12:01:27
2343,335,3488.60,2025-09-08 12:01:27
2344,335,3503.69,2025-09-09 12:01:27
2345,335,3601.16,2025-09-10 12:01:27
2346,336,3541.49,2025-09-04 12:01:27
2347,336,3464.77,2025-09-05 12:01:27
2348,336,3521.97,2025-09-06 12:01:27
2349,336,3572.06,2025-09-07 12:01:27
2350,336,3635.70,2025-09-08 12:01:27
2351,336,3537.14,2025-09-09 12:01:27
2352,336,3526.81,2025-09-10 12:01:27
2353,337,7126.83,2025-09-04 12:01:27
2354,337,6913.16,2025-09-05 12:01:27
2355,337,6803.62,2025-09-06 12:01:27
2356,337,6724.59,2025-09-07 12:01:27
2357,337,6890.93,2025-09-08 12:01:27
2358,337,6846.01,2025-09-09 12:01:27
2359,337,6718.98,2025-09-10 12:01:27
2360,338,7293.02,2025-09-04 12:01:27
2361,338,7198.79,2025-09-05 12:01:27
2362,338,7178.76,2025-09-06 12:01:27
2363,338,7175.96,2025-09-07 12:01:27
2364,338,7390.52,2025-09-08 12:01:27
2365,338,7555.39,2025-09-09 12:01:27
2366,338,7466.12,2025-09-10 12:01:27
2367,339,7149.13,2025-09-04 12:01:27
2368,339,7151.23,2025-09-05 12:01:27
2369,339,7032.29,2025-09-06 12:01:27
2370,339,7149.31,2025-09-07 12:01:27
2371,339,7014.10,2025-09-08 12:01:27
2372,339,7165.24,2025-09-09 12:01:27
2373,339,7178.04,2025-09-10 12:01:27
2374,340,6659.65,2025-09-04 12:01:27
2375,340,6669.30,2025-09-05 12:01:27
2376,340,6854.06,2025-09-06 12:01:27
2377,340,6836.47,2025-09-07 12:01:27
2378,340,6994.45,2025-09-08 12:01:27
2379,340,7011.39,2025-09-09 12:01:27
2380,340,6992.78,2025-09-10 12:01:27
2381,341,5783.98,2025-09-04 12:01:27
2382,341,5617.07,2025-09-05 12:01:27
2383,341,5512.44,2025-09-06 12:01:27
2384,341,5626.09,2025-09-07 12:01:27
2385,341,5541.43,2025-09-08 12:01:27
2386,341,5545.76,2025-09-09 12:01:27
2387,341,5590.58,2025-09-10 12:01:27
2388,342,5871.17,2025-09-04 12:01:27
2389,342,5877.93,2025-09-05 12:01:27
2390,342,5992.97,2025-09-06 12:01:27
2391,342,5933.27,2025-09-07 12:01:27
2392,342,5788.47,2025-09-08 12:01:27
2393,342,5771.66,2025-09-09 12:01:27
2394,342,5662.26,2025-09-10 12:01:27
2395,343,1017.75,2025-09-04 12:01:27
2396,343,1003.13,2025-09-05 12:01:27
2397,343,1000.76,2025-09-06 12:01:27
2398,343,995.07,2025-09-07 12:01:27
2399,343,1020.86,2025-09-08 12:01:27
2400,343,1036.61,2025-09-09 12:01:27
2401,343,1012.57,2025-09-10 12:01:27
2402,344,1047.49,2025-09-04 12:01:27
2403,344,1077.75,2025-09-05 12:01:27
2404,344,1095.90,2025-09-06 12:01:27
2405,344,1113.00,2025-09-07 12:01:27
2406,344,1124.16,2025-09-08 12:01:27
2407,344,1110.69,2025-09-09 12:01:27
2408,344,1102.94,2025-09-10 12:01:27
2409,345,1054.87,2025-09-04 12:01:27
2410,345,1044.77,2025-09-05 12:01:27
2411,345,1053.57,2025-09-06 12:01:27
2412,345,1039.94,2025-09-07 12:01:27
2413,345,1029.58,2025-09-08 12:01:27
2414,345,1045.63,2025-09-09 12:01:27
2415,345,1020.76,2025-09-10 12:01:27
2416,346,5505.94,2025-09-04 12:01:27
2417,346,5611.27,2025-09-05 12:01:27
2418,346,5684.38,2025-09-06 12:01:27
2419,346,5537.19,2025-09-07 12:01:27
2420,346,5535.15,2025-09-08 12:01:27
2421,346,5684.53,2025-09-09 12:01:27
2422,346,5839.37,2025-09-10 12:01:27
2423,347,5461.53,2025-09-04 12:01:27
2424,347,5592.64,2025-09-05 12:01:27
2425,347,5438.64,2025-09-06 12:01:27
2426,347,5419.28,2025-09-07 12:01:27
2427,347,5314.40,2025-09-08 12:01:27
2428,347,5226.66,2025-09-09 12:01:27
2429,347,5186.90,2025-09-10 12:01:27
2430,348,5986.99,2025-09-04 12:01:27
2431,348,5828.72,2025-09-05 12:01:27
2432,348,5664.18,2025-09-06 12:01:27
2433,348,5599.07,2025-09-07 12:01:27
2434,348,5597.23,2025-09-08 12:01:27
2435,348,5431.91,2025-09-09 12:01:27
2436,348,5567.53,2025-09-10 12:01:27
2437,349,879.19,2025-09-04 12:01:27
2438,349,871.96,2025-09-05 12:01:27
2439,349,885.53,2025-09-06 12:01:27
2440,349,910.25,2025-09-07 12:01:27
2441,349,920.19,2025-09-08 12:01:27
2442,349,932.09,2025-09-09 12:01:27
2443,349,949.67,2025-09-10 12:01:27
2444,350,948.12,2025-09-04 12:01:27
2445,350,976.55,2025-09-05 12:01:27
2446,350,964.69,2025-09-06 12:01:27
2447,350,976.51,2025-09-07 12:01:27
2448,350,985.49,2025-09-08 12:01:27
2449,350,992.74,2025-09-09 12:01:27
2450,350,986.25,2025-09-10 12:01:27
2451,351,880.22,2025-09-04 12:01:27
2452,351,882.75,2025-09-05 12:01:27
2453,351,866.85,2025-09-06 12:01:27
2454,351,860.09,2025-09-07 12:01:27
2455,351,845.12,2025-09-08 12:01:27
2456,351,827.89,2025-09-09 12:01:27
2457,351,835.92,2025-09-10 12:01:27
2458,352,1546.16,2025-09-04 12:01:27
2459,352,1520.60,2025-09-05 12:01:27
2460,352,1485.71,2025-09-06 12:01:27
2461,352,1498.62,2025-09-07 12:01:27
2462,352,1504.29,2025-09-08 12:01:27
2463,352,1505.43,2025-09-09 12:01:27
2464,352,1478.66,2025-09-10 12:01:27
2465,353,1481.34,2025-09-04 12:01:27
2466,353,1449.23,2025-09-05 12:01:27
2467,353,1437.46,2025-09-06 12:01:27
2468,353,1442.01,2025-09-07 12:01:27
2469,353,1427.00,2025-09-08 12:01:27
2470,353,1438.65,2025-09-09 12:01:27
2471,353,1446.36,2025-09-10 12:01:27
2472,354,1379.42,2025-09-04 12:01:27
2473,354,1361.50,2025-09-05 12:01:27
2474,354,1379.27,2025-09-06 12:01:27
2475,354,1395.99,2025-09-07 12:01:27
2476,354,1402.49,2025-09-08 12:01:27
2477,354,1422.37,2025-09-09 12:01:27
2478,354,1461.28,2025-09-10 12:01:27
2479,355,860.19,2025-09-04 12:01:27
2480,355,857.55,2025-09-05 12:01:27
2481,355,873.03,2025-09-06 12:01:27
